date,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,final_purchase_kwh,emergency_kwh,waste_kwh,charge_kwh,discharge_kwh,emergency_periods,simultaneous_charge_discharge_periods,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_charge_kwh,max_discharge_kwh,balance_max_abs_kwh,solve_seconds
2025-07-13,53565.688933080564,-3190.0226892190053,49.94706500000107,50425.61330886156,82493.17460629738,73029.04951751324,7.409444444444603,403.41034815231114,19726.093113912964,16360.764900107593,1,0,3108.0425336225985,2682.898669358053,1503.8063975747202,10742.07726109568,833.3333333333333,833.3333333333333,0.0,0.19228530023247004
2025-07-14,49578.7674829138,557.9944575179138,17.88023332312187,50154.64217375483,77875.1816069739,76678.81167187044,2.6542319191155457,886.7750552636824,19238.959036119326,15251.947404260103,1,0,2682.898669358053,3051.3535749097778,1912.3049600332342,10800.0,833.3333333333333,833.3333333333333,0.0,0.20620909985154867
2025-07-15,49829.2422688168,-149.1354521221029,0.0,49680.1068166947,77778.35410402685,76574.38501394686,0.0,105.15607442480663,19232.24103941211,15512.062683223394,0,0,3051.3535749097778,3124.7453067991332,1842.3651959966633,10800.0,833.3333333333333,789.9843888888887,1.1368683772161603e-13,0.26715860003605485
2025-07-16,48018.59969180748,1635.1591464445219,211.07832942482156,49864.83716767683,73811.37585034542,75461.07968438693,31.240779904509964,532.8046351016753,18719.540466527156,15894.588020670717,1,0,3124.7453067991332,2311.6783703727724,1810.259454231624,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.2489211002830416
2025-07-17,47005.4085401881,4054.5645309309702,176.97192859765238,51236.944999716725,73103.13067143846,77184.06194537073,25.368682425122188,800.2959796024908,20596.546168368586,16907.827586841897,1,0,2311.6783703727724,2062.094825413503,1645.7675680060952,10800.0,833.3333333333333,833.3333333333333,0.0,0.27232699980959296
2025-07-18,25354.261299452726,-365.7918760439836,0.0,24988.469423408744,42040.45830565553,41225.1520715642,0.0,7132.840922007179,13014.9340396521,10196.870990095082,0,0,2062.094825413503,2445.678805439189,1937.123215269942,10800.0,815.4871938888888,742.04435,0.0,0.2378329001367092
2025-07-19,24765.158635464475,-63.75745370446591,0.0,24701.401181760008,40971.20674802875,40704.49514524806,0.0,11806.6260185965,12306.318994762953,10591.268918111391,0,0,2445.678805439189,1753.2893250465263,1463.4214802317113,10800.0,833.3333333333333,741.6691333333333,5.684341886080802e-14,0.24374890024773777
2025-07-20,49203.25923989315,-64.69617987670586,0.0,49138.563060016444,77634.8305975339,76729.2542573784,0.0,451.14805572723463,20387.786928157584,16199.65894317308,0,0,1753.2893250465263,2102.6765124182684,1753.2893250465263,10800.0,833.3333333333333,832.426788888889,1.1368683772161603e-13,0.3176984000019729
2025-07-21,49012.10464762438,3121.9833494081668,0.0,52134.08799703255,76804.57761092906,79734.06935745137,0.0,1738.7263665649905,20366.71987325251,16361.126232366118,0,0,2102.6765124182684,2253.69525127207,1667.182836395527,10800.0,833.3333333333333,831.092777777778,0.0,0.2753874999471009
2025-07-22,47449.59474025433,5172.103785518165,152.71735499999983,52774.415880772496,74040.96416299144,78128.70317237305,22.654999999999973,1173.6177602282382,18699.359269758817,15516.76347428068,1,0,2253.69525127207,1842.270289298701,1543.8028134243868,10780.237901231054,833.3333333333333,833.3333333333333,0.0,0.2965453998185694
2025-07-23,51003.972995789605,-68.8983570277142,0.0,50935.07463876189,80004.21414113815,78264.08108339198,0.0,19.243073055555442,21538.445769123296,17510.154875453536,0,0,1842.270289298701,1771.1438421168514,1442.5122041995626,10560.764014157612,833.3333333333333,825.428188028398,1.1368683772161603e-13,0.2618686002679169
2025-07-24,50791.655067241765,342.667488300743,0.0,51134.32255554251,79556.6496357829,78309.57542126771,0.0,129.56022640305855,20540.713135652564,15977.169940787906,0,0,1771.1438421168514,2505.3746188842647,1771.1438421168514,10493.659425479056,833.3333333333333,802.6826376524575,1.1368683772161603e-13,0.31936129997484386
