date,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,final_purchase_kwh,emergency_kwh,waste_kwh,charge_kwh,discharge_kwh,emergency_periods,simultaneous_charge_discharge_periods,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_charge_kwh,max_discharge_kwh,balance_max_abs_kwh,solve_seconds
2025-08-14,50882.496544514994,0.0,0.0,50882.496544514994,69940.6078244856,69940.6078244856,0.0,1.8189894035458565e-12,21127.983374485593,17113.666533333333,0,0,1200.0000000000002,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,0.0,0.007849599933251739
2025-08-15,21234.445834007383,0.0,5.762139210219176e-13,21234.445834007383,38780.488398971196,38780.488398971196,2.0037305148434825e-13,19056.582299999995,13495.680082304527,10931.500866666665,0,0,1200.0000000000002,1200.000000000001,1200.0,10800.0,833.3333333333333,707.0260333333333,0.0,0.01512559992261231
2025-08-16,21403.313547094567,0.0,0.0,21403.313547094567,39186.35629320987,39186.35629320987,0.0,19137.14643333333,16420.681543209877,13300.75205,0,0,1200.000000000001,1200.0000000000002,1200.0,10800.0,833.3333333333333,731.895,5.684341886080802e-14,0.00971749983727932
2025-08-17,49150.71528997537,0.0,0.0,49150.71528997537,66933.19955925926,66933.19955925926,0.0,9.094947017729282e-13,19830.557592592588,16062.751649999998,0,0,1200.0000000000002,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,0.0,0.00942320004105568
2025-08-18,50200.26977512055,0.0,0.0,50200.26977512055,68265.99930185184,68265.99930185184,0.0,2.2737367544323206e-12,20378.335185185184,16506.4515,0,0,1200.0000000000002,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.00919650006107986
2025-08-19,49933.694492450944,0.0,5.518359103007242e-13,49933.694492450944,67796.88823395062,67796.88823395062,1.1368683772161603e-13,7.105427357601002e-13,18311.72728395062,14832.499099999997,0,0,1200.0000000000002,1200.0000000000002,1200.0,10800.0,833.3333333333333,833.3333333333333,2.2737367544323206e-13,0.008376900106668472
2025-08-20,53948.60673385284,0.0,2.0303758674344865e-13,53948.60673385284,74779.07528353907,74779.07528353907,4.263256414560601e-14,3.979039320256561e-13,21728.337983539088,17599.953766666666,0,0,1200.0000000000002,1200.0000000000002,1200.0,10800.0,833.3333333333333,833.3333333333333,0.0,0.007577899843454361
2025-08-21,50255.541195812446,0.0,0.0,50255.541195812446,69316.78262798353,69316.78262798353,0.0,4.547473508864641e-13,18275.600761316873,14803.236616666665,0,0,1200.0000000000002,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,0.0,0.011028100037947297
2025-08-22,22218.609462034994,0.0,4.451550239537028e-13,22218.609462034994,39702.17708333333,39702.17708333333,1.5898393712632242e-13,15811.60768333333,14000.0,11340.0,0,0,1200.0000000000002,1200.0,1200.0,10800.0,833.3333333333333,751.1733333333333,5.684341886080802e-14,0.006713600130751729
2025-08-23,21801.43059658424,0.0,7.966036719153635e-13,21801.43059658424,40657.4301909465,40657.4301909465,2.7355895326763857e-13,13852.736166666666,15715.6203909465,11440.932516666666,0,0,1200.0,2631.9111111111115,1200.0,10800.0,833.3333333333333,736.28,0.0,0.013833199860528111
2025-08-24,49725.030313628944,0.0,0.0,49725.030313628944,66183.95268950617,66183.95268950617,0.0,263.53933333333566,18292.336172839507,16105.5123,0,0,2631.9111111111115,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,0.0,0.009093199856579304
2025-08-25,53900.371045154854,0.0,0.0,53900.371045154854,74660.17503744856,74660.17503744856,0.0,3.410605131648481e-13,20458.35800411522,16571.26998333333,0,0,1200.0000000000002,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.008911800105124712
2025-08-26,50173.13794808617,0.0,0.0,50173.13794808617,69298.31203415638,69298.31203415638,0.0,4.547473508864641e-13,19839.44026748971,16069.946616666666,0,0,1200.0000000000002,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,0.0,0.008650099858641624
2025-08-27,51750.47995503893,0.0,0.0,51750.47995503893,72056.93220453087,72056.93220453087,0.0,1.4148682225822995e-12,21804.12283086419,17661.339493,0,0,1200.0000000000002,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.009037300013005733
2025-08-28,53309.101324862495,0.0,0.0,53309.101324862495,74556.0907036111,74556.0907036111,0.0,2.1955770534987096e-12,19938.398527777776,16150.102807500001,0,0,1200.0000000000002,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.008912499994039536
2025-08-29,21662.274780881664,0.0,4.65744776079191e-13,21662.274780881664,39906.40381666666,39906.40381666666,1.8118839761882555e-13,14374.516799999998,15666.666666666668,12690.0,0,0,1200.0000000000002,1200.000000000001,1200.0,10800.0,833.3333333333333,729.1532333333332,0.0,0.00883380020968616
2025-08-30,21879.174844349996,0.0,1.5162626709752659e-13,21879.174844349996,39792.19013333333,39792.19013333333,4.618527782440651e-14,18302.80363333333,15666.666666666668,12690.0,0,0,1200.000000000001,1200.000000000001,1200.0,10800.0,833.3333333333333,738.64,0.0,0.008793700020760298
2025-08-31,50356.23134949963,0.0,0.0,50356.23134949963,70619.57074753086,70619.57074753086,0.0,2.3590018827235326e-12,20910.25086419753,16937.3032,0,0,1200.000000000001,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,0.0,0.008196499897167087
2025-09-01,36240.626139596454,0.0,0.0,36240.626139596454,57985.47447427983,57985.47447427983,0.0,2.1724844145865063e-12,19664.947057613164,15253.607116666666,0,0,1200.0000000000002,1950.0,1200.0,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.005767500028014183
